X,I,T,V
5.50340000000063,12493264.7763173,30.3233137479104,739860.147417649
5.50410000000063,12478120.1583353,30.2314381237817,739344.71876763
5.50480000000063,12462993.8987711,30.1399045457719,738829.559164174
5.50550000000063,12447885.9753715,30.0487115589912,738314.668612952
5.50620000000063,12432796.3659104,29.9578577154079,737800.047119317
5.50690000000063,12417725.0481885,29.8673415738135,737285.694688308
5.50760000000063,12402672.0000333,29.777161699788,736771.611324647
5.50830000000063,12387637.1992995,29.6873166656646,736257.797032743
5.50900000000063,12372620.6238684,29.5978050504954,735744.251816691
5.50970000000063,12357622.2516481,29.5086254400171,735230.975680274
5.51040000000063,12342642.0605735,29.4197764266165,734717.96862696
5.51110000000063,12327680.0286064,29.331256609297,734205.230659909
5.51180000000064,12312736.1337351,29.2430645936442,733692.761781966
5.51250000000064,12297810.3539746,29.1551989917926,733180.56199567
5.51320000000064,12282902.6673667,29.0676584223922,732668.631303247
5.51390000000064,12268013.0519797,28.9804415105748,732156.969706615
5.51460000000064,12253141.4859084,28.8935468879215,731645.577207384
5.51530000000064,12238287.9472744,28.8069731924293,731134.453806856
5.51600000000064,12223452.4142255,28.7207190684789,730623.599506027
5.51670000000064,12208634.8649362,28.6347831668014,730113.014305584
5.51740000000064,12193835.2776074,28.5491641444467,729602.698205912
5.51810000000064,12179053.6304664,28.4638606647508,729092.651207087
5.51880000000064,12164289.9017669,28.3788713973041,728582.873308884
5.51950000000064,12149544.069789,28.2941950179193,728073.364510773
5.52020000000064,12134816.1128389,28.2098302085998,727564.124811919
5.52090000000064,12120106.0092495,28.1257756575085,727055.154211188
5.52160000000064,12105413.7373795,28.0420300589359,726546.452707142
5.52230000000064,12090739.2756143,27.9585921132696,726038.020298042
5.52300000000064,12076082.602365,27.8754605269629,725529.856981849
5.52370000000064,12061443.6960693,27.7926340125039,725021.962756225
5.52440000000064,12046822.5351907,27.7101112883854,724514.337618529
5.52510000000064,12032219.0982191,27.6278910790737,724006.981565827
5.52580000000064,12017633.3636703,27.5459721149791,723499.894594884
5.52650000000064,12003065.310086,27.4643531324248,722993.076702166
5.52720000000064,11988514.9160342,27.383032873618,722486.527883847
5.52790000000064,11973982.1601087,27.302010086619,721980.2481358
5.52860000000064,11959467.0209292,27.2212835253125,721474.237453606
5.52930000000064,11944969.4771416,27.1408519493773,720968.495832551
5.53000000000064,11930489.5074172,27.0607141242576,720463.023267626
5.53070000000064,11916027.0904537,26.9808688211335,719957.819753528
5.53140000000064,11901582.2049741,26.901314816892,719452.885284662
5.53210000000064,11887154.8297276,26.8220508940983,718948.219855142
5.53280000000064,11872744.9434889,26.7430758409668,718443.823458788
5.53350000000064,11858352.5250585,26.6643884513329,717939.69608913
5.53420000000064,11843977.5532626,26.5859875246244,717435.83773941
5.53490000000064,11829620.0069531,26.5078718658335,716932.248402577
5.53560000000064,11815279.8650075,26.4300402854881,716428.928071292
5.53630000000064,11800957.1063288,26.3524915996248,715925.876737929
5.53700000000064,11786651.7098458,26.2752246297604,715423.094394572
5.53770000000064,11772363.6545126,26.1982382028644,714920.581033021
5.53840000000064,11758092.9193089,26.1215311513318,714418.336644786
5.53910000000064,11743839.4832399,26.0451023129555,713916.361221093
5.53980000000064,11729603.3253362,25.9689505308992,713414.654752882
5.54050000000064,11715384.4246539,25.8930746536705,712913.21723081
5.54120000000064,11701182.7602744,25.8174735350937,712412.048645247
5.54190000000064,11686998.3113045,25.7421460342833,711911.148986283
5.54260000000064,11672831.0568763,25.6670910156175,711410.518243722
5.54330000000064,11658680.9761471,25.5923073487112,710910.156407089
5.54400000000064,11644548.0482997,25.5177939083906,710410.063465624
5.54470000000064,11630432.2525418,25.4435495746661,709910.239408289
5.54540000000064,11616333.5681066,25.3695732327067,709410.684223764
5.54610000000064,11602251.9742524,25.2958637728144,708911.39790045
5.54680000000064,11588187.4502625,25.2224200903978,708412.380426469
5.54750000000064,11574139.9754454,25.1492410859469,707913.631789664
5.54820000000064,11560109.5291347,25.0763256650077,707415.1519776
5.54890000000064,11546096.090689,25.0036727381565,706916.940977565
5.54960000000064,11532099.639492,24.9312812209752,706418.998776572
5.55030000000064,11518120.1549523,24.8591500340257,705921.325361354
5.55100000000064,11504157.6165034,24.7872781028254,705423.920718372
5.55170000000064,11490212.0036039,24.7156643578221,704926.784833812
5.55240000000064,11476283.2957372,24.6443077343695,704429.917693584
5.55310000000064,11462371.4724115,24.5732071727029,703933.319283324
5.55380000000064,11448476.5131601,24.5023616179141,703436.989588399
5.55450000000064,11434598.3975406,24.4317700199281,702940.928593898
5.55520000000064,11420737.105136,24.361431333478,702445.136284643
5.55590000000064,11406892.6155535,24.2913445180817,701949.612645181
5.55660000000064,11393064.9084254,24.2215085380178,701454.357659791
5.55730000000064,11379253.9634085,24.1519223623016,700959.371312482
5.55800000000064,11365459.7601843,24.0825849646621,700464.653586991
5.55870000000064,11351682.2784589,24.0134953235176,699970.204466788
5.55940000000064,11337921.4979629,23.9446524219533,699476.023935075
5.56010000000065,11324177.3984518,23.8760552476973,698982.111974787
5.56080000000065,11310449.9597053,23.807702793098,698488.468568589
5.56150000000065,11296739.1615277,23.7395940551008,697995.093698882
5.56220000000065,11283044.9837478,23.6717280352253,697501.987347801
5.56290000000065,11269367.406219,23.6041037395425,697009.149497216
5.56360000000065,11255706.4088188,23.5367201786525,696516.580128729
5.56430000000065,11242061.9714492,23.4695763676614,696024.279223683
5.56500000000065,11228434.0740368,23.4026713261595,695532.246763153
5.56570000000065,11214822.6965323,23.3360040781988,695040.482727955
5.56640000000065,11201227.8189107,23.2695736522706,694548.987098639
5.56710000000065,11187649.4211713,23.203379081284,694057.759855496
5.56780000000065,11174087.4833377,23.1374194025435,693566.800978553
5.56850000000065,11160541.9854576,23.0716936577275,693076.110447581
5.56920000000065,11147012.907603,23.0062008928664,692585.688242086
5.56990000000065,11133500.22987,22.9409401583214,692095.534341317
5.57060000000065,11120003.9323788,22.8759105087625,691605.648724264
5.57130000000065,11106523.9952738,22.8111110031479,691116.031369659
5.57200000000065,11093060.3987233,22.7465407047019,690626.682255975
5.57270000000065,11079613.1229197,22.6821986808947,690137.60136143
5.57340000000065,11066182.1480795,22.6180840034205,689648.788663983
5.57410000000065,11052767.4544431,22.5541957481776,689160.244141339
5.57480000000065,11039369.0222749,22.4905329952467,688671.967770947
5.57550000000065,11025986.831863,22.4270948288708,688183.95953
5.57620000000065,11012620.8635198,22.3638803374345,687696.219395439
5.57690000000065,10999271.0975812,22.3008886134435,687208.747343949
5.57760000000065,10985937.514407,22.2381187535045,686721.543351964
5.57830000000065,10972620.094381,22.1755698583046,686234.607395663
5.57900000000065,10959318.8179105,22.1132410325914,685747.939450976
5.57970000000065,10946033.6654269,22.0511313851531,685261.53949358
5.58040000000065,10932764.6173849,21.9892400287983,684775.4074989
5.58110000000065,10919511.6542632,21.9275660803364,684289.543442113
5.58180000000065,10906274.756564,21.8661086605581,683803.947298145
5.58250000000065,10893053.9048132,21.8048668942153,683318.619041674
5.58320000000065,10879849.0795604,21.7438399100019,682833.558647127
5.58390000000065,10866660.2613785,21.6830268405347,682348.766088685
5.58460000000065,10853487.4308642,21.6224268223334,681864.241340281
5.58530000000065,10840330.5686377,21.5620389958022,681379.984375602
5.58600000000065,10827189.6553424,21.5018625052103,680895.995168087
5.58670000000065,10814064.6716456,21.4418964986728,680412.27369093
5.58740000000065,10800955.5982377,21.3821401281323,679928.81991708
5.58810000000065,10787862.4158327,21.3225925493397,679445.633819242
5.58880000000065,10774785.1051678,21.2632529218357,678962.715369875
5.58950000000065,10761723.6470036,21.2041204089321,678480.064541195
5.59020000000065,10748678.0221242,21.1451941776935,677997.681305177
5.59090000000065,10735648.2113368,21.0864733989189,677515.565633551
5.59160000000065,10722634.1954718,21.0279572471232,677033.717497806
5.59230000000065,10709635.955383,20.9696449005192,676552.136869191
5.59300000000065,10696653.4719475,20.9115355409995,676070.823718712
5.59370000000065,10683686.7260652,20.8536283541184,675589.778017135
5.59440000000065,10670735.6986595,20.7959225290741,675108.999734989
5.59510000000065,10657800.3706767,20.7384172586909,674628.48884256
5.59580000000065,10644880.7230865,20.6811117394013,674148.245309898
5.59650000000065,10631976.7368812,20.6240051712286,673668.269106814
5.59720000000065,10619088.3930766,20.5670967577693,673188.560202882
5.59790000000065,10606215.6727112,20.5103857061756,672709.118567439
5.59860000000065,10593358.5568466,20.4538712271381,672229.944169584
5.59930000000065,10580517.0265674,20.3975525348686,671751.036978183
5.60000000000065,10567691.0629809,20.3414288470827,671272.396961863
5.60070000000065,10554880.6472177,20.2854993849833,670794.024089021
5.60140000000065,10542085.7604309,20.2297633732427,670315.918327814
5.60210000000065,10529306.3837966,20.1742200399867,669838.07964617
5.60280000000065,10516542.4985137,20.1188686167771,669360.508011781
5.60350000000065,10503794.0858039,20.0637083385952,668883.203392109
5.60420000000065,10491061.1269116,20.0087384438252,668406.16575438
5.60490000000065,10478343.6031041,19.9539581742377,667929.395065592
5.60560000000065,10465641.4956711,19.899366774973,667452.891292511
5.60630000000065,10452954.7859252,19.8449634945252,666976.65440167
5.60700000000065,10440283.4552018,19.7907475847253,666500.684359377
5.60770000000065,10427627.4848585,19.7367183007256,666024.981131705
5.60840000000066,10414986.8562758,19.682874900983,665549.544684502
5.60910000000066,10402361.5508568,19.6292166472437,665074.374983385
5.60980000000066,10389751.5500269,19.5757428045263,664599.471993747
5.61050000000066,10377156.8352342,19.522452641107,664124.835680748
5.61120000000066,10364577.3879493,19.4693454285029,663650.466009326
5.61190000000066,10352013.1896651,19.4164204414569,663176.362944191
5.61260000000066,10339464.221897,19.3636769579217,662702.526449826
5.61330000000066,10326930.466183,19.3111142590446,662228.956490492
5.61400000000066,10314411.9040831,19.2587316291519,661755.653030221
5.61470000000066,10301908.51718,19.2065283557332,661282.616032823
5.61540000000066,10289420.2870785,19.1545037294269,660809.845461887
5.61610000000066,10276947.1954058,19.1026570440041,660337.341280773
5.61680000000066,10264489.2238114,19.0509875963541,659865.103452624
5.61750000000066,10252046.353967,18.999494686469,659393.131940357
5.61820000000066,10239618.5675664,18.9481776174289,658921.426706669
5.61890000000066,10227205.8463257,18.897035695387,658449.987714036
5.61960000000066,10214808.1719832,18.8460682295545,657978.814924713
5.62030000000066,10202425.5262993,18.7952745321863,657507.908300736
5.62100000000066,10190057.8910564,18.744653918566,657037.26780392
5.62170000000066,10177705.2480592,18.6942057069915,656566.893395861
5.62240000000066,10165367.5791343,18.6439292187603,656096.785037937
5.62310000000066,10153044.8661303,18.5938237781553,655626.94269131
5.62380000000066,10140737.0909179,18.5438887124301,655157.36631692
5.62450000000066,10128444.2353897,18.494123351795,654688.055875495
5.62520000000066,10116166.2814603,18.4445270294028,654219.011327542
5.62590000000066,10103903.2110662,18.3950990813344,653750.232633356
5.62660000000066,10091655.0061658,18.3458388465849,653281.719753014
5.62730000000066,10079421.6487394,18.2967456670496,652813.472646378
5.62800000000066,10067203.120789,18.2478188875102,652345.491273098
5.62870000000066,10054999.4043385,18.1990578556205,651877.775592607
5.62940000000066,10042810.4814338,18.1504619218931,651410.325564127
5.63010000000066,10030636.3341421,18.1020304396857,650943.141146666
5.63080000000066,10018476.9445528,18.0537627651869,650476.222299019
5.63150000000066,10006332.2947768,18.0056582574032,650009.56897977
5.63220000000066,9994202.36694663,17.9577162781454,649543.181147291
5.63290000000066,9982087.14321654,17.909936192015,649077.058759745
5.63360000000066,9969986.60576244,17.8623173663909,648611.201775081
5.63430000000066,9957900.7367818,17.8148591714161,648145.610151042
5.63500000000066,9945829.51849369,17.7675609799847,647680.283845158
5.63570000000066,9933772.93313873,17.7204221677283,647215.222814753
5.63640000000066,9921730.96297905,17.6734421130035,646750.42701694
5.63710000000066,9909703.5902983,17.6266201968782,646285.896408626
5.63780000000066,9897690.79740159,17.5799558031194,645821.630946511
5.63850000000066,9885692.56661549,17.5334483181796,645357.630587086
5.63920000000066,9873708.88028797,17.4870971311845,644893.895286636
5.63990000000066,9861739.72078842,17.4409016339199,644430.425001242
5.64060000000066,9849785.07050759,17.3948612208195,643967.219686777
5.64130000000066,9837844.91185756,17.3489752889516,643504.27929891
5.64200000000066,9825919.22727175,17.3032432380072,643041.603793107
5.64270000000066,9814007.99920487,17.2576644702868,642579.193124627
5.64340000000066,9802111.21013288,17.2122383906889,642117.047248529
5.64410000000066,9790228.84255299,17.1669644066968,641655.166119665
5.64480000000066,9778360.87898363,17.1218419283666,641193.549692689
5.64550000000066,9766507.30196441,17.0768703683152,640732.197922049
5.64620000000066,9754668.09405611,17.0320491417078,640271.110761992
5.64690000000066,9742843.23784063,16.9873776662458,639810.288166567
5.64760000000066,9731032.71592102,16.9428553621552,639349.73008962
5.64830000000066,9719236.51092138,16.8984816521737,638889.436484796
5.64900000000066,9707454.60548689,16.85425596154,638429.407305542
5.64970000000066,9695686.98228377,16.8101777179808,637969.642505105
5.65040000000066,9683933.62399922,16.7662463516997,637510.142036535
5.65110000000066,9672194.51334145,16.7224612953651,637050.905852681
5.65180000000066,9660469.63303964,16.6788219840989,636591.933906197
5.65250000000066,9648758.96584387,16.6353278554643,636133.226149538
5.65320000000066,9637062.49452516,16.5919783494548,635674.782534962
5.65390000000066,9625380.20187539,16.5487729084824,635216.603014532
5.65460000000066,9613712.07070732,16.5057109773661,634758.687540116
5.65530000000066,9602058.08385452,16.462792003321,634301.036063383
5.65600000000066,9590418.22417137,16.4200154359461,633843.648535811
5.65670000000067,9578792.47453306,16.3773807272138,633386.524908682
5.65740000000067,9567180.81783549,16.3348873314586,632929.665133083
5.65810000000067,9555583.23699535,16.2925347053653,632473.06915991
5.65880000000067,9543999.71494997,16.2503223079587,632016.736939864
5.65950000000067,9532430.23465742,16.2082496005922,631560.668423454
5.66020000000067,9520874.7790964,16.1663160469367,631104.863560998
5.66090000000067,9509333.33126624,16.1245211129698,630649.322302621
5.66160000000067,9497805.87418687,16.0828642669652,630194.044598257
5.66230000000067,9486292.39089883,16.0413449794812,629739.03039765
5.66300000000067,9474792.86446319,15.9999627233506,629284.279650355
5.66370000000067,9463307.27796155,15.9587169736697,628829.792305734
5.66440000000067,9451835.61449605,15.9176072077876,628375.568312962
5.66510000000067,9440377.85718926,15.8766329052958,627921.607621026
5.66580000000067,9428933.98918426,15.8357935480175,627467.910178723
5.66650000000067,9417503.99364453,15.7950886199971,627014.475934662
5.66720000000067,9406087.85375396,15.7545176074896,626561.304837266
5.66790000000067,9394685.55271683,15.7140799989509,626108.396834771
5.66860000000067,9383297.07375778,15.6737752850265,625655.751875224
5.66930000000067,9371922.40012178,15.6336029585419,625203.36990649
5.67000000000067,9360561.5150741,15.5935625144922,624751.250876244
5.67070000000067,9349214.40190031,15.5536534500318,624299.39473198
5.67140000000067,9337881.04390624,15.5138752644645,623847.801421005
5.67210000000067,9326561.42441793,15.474227459233,623396.470890443
5.67280000000067,9315255.52678165,15.4347095379094,622945.403087232
5.67350000000067,9303963.33436387,15.3953210061849,622494.597958129
5.67420000000067,9292684.83055119,15.3560613718602,622044.055449707
5.67490000000067,9281419.99875037,15.3169301448349,621593.775508358
5.67560000000067,9270168.82238827,15.2779268370986,621143.758080291
5.67630000000067,9258931.28491185,15.2390509627205,620694.003111534
5.67700000000067,9247707.36978813,15.20030203784,620244.510547932
5.67770000000067,9236497.06050415,15.1616795806568,619795.280335153
5.67840000000067,9225300.340567,15.1231831114214,619346.312418681
5.67910000000067,9214117.19350374,15.0848121524254,618897.606743824
5.67980000000067,9202947.60286139,15.0465662279923,618449.163255707
5.68050000000067,9191791.55220694,15.0084448644676,618000.981899281
5.68120000000067,9180649.02512728,14.9704475902097,617553.062619313
5.68190000000067,9169520.00522919,14.9325739355801,617105.405360397
5.68260000000067,9158404.47613932,14.8948234329346,616658.010066946
5.68330000000067,9147302.42150419,14.8571956166137,616210.876683198
5.68400000000067,9136213.82499012,14.8196900229332,615764.005153215
5.68470000000067,9125138.67028323,14.7823061901756,615317.39542088
5.68540000000067,9114076.94108942,14.7450436585801,614871.047429903
5.68610000000067,9103028.62113434,14.7079019703342,614424.961123818
5.68680000000067,9091993.69416336,14.6708806695644,613979.136445984
5.68750000000067,9080972.14394157,14.633979302327,613533.573339585
5.68820000000067,9069963.95425371,14.5971974165995,613088.271747632
5.68890000000067,9058969.10890419,14.5605345622713,612643.231612962
5.68960000000067,9047987.59171706,14.5239902911352,612198.452878241
5.69030000000067,9037019.38653597,14.4875641568781,611753.935485958
5.69100000000067,9026064.47722415,14.4512557150728,611309.679378433
5.69170000000067,9015122.84766438,14.4150645231686,610865.684497815
5.69240000000067,9004194.481759,14.3789901404832,610421.950786078
5.69310000000067,8993279.36342984,14.3430321281937,609978.47818503
5.69380000000067,8982377.47661823,14.307190049328,609535.266636304
5.69450000000067,8971488.80528497,14.2714634687562,609092.316081365
5.69520000000067,8960613.33341029,14.2358519531824,608649.62646151
5.69590000000067,8949751.04499384,14.2003550711358,608207.197717863
5.69660000000067,8938901.92405467,14.1649723929624,607765.029791383
5.69730000000067,8928065.9546312,14.1297034908169,607323.122622859
5.69800000000067,8917243.12078118,14.0945479386536,606881.476152911
5.69870000000067,8906433.40658171,14.0595053122191,606440.090321994
5.69940000000067,8895636.79612918,14.024575189043,605998.965070394
5.70010000000067,8884853.27353925,13.9897571484304,605558.100338232
5.70080000000067,8874082.82294684,13.9550507714535,605117.496065461
5.70150000000067,8863325.4285061,13.9204556409431,604677.15219187
5.70220000000067,8852581.07439039,13.885971341481,604237.068657081
5.70290000000067,8841849.74479225,13.8515974593918,603797.245400554
5.70360000000067,8831131.42392338,13.8173335827346,603357.68236158
5.70430000000067,8820426.09601462,13.7831793012952,602918.37947929
5.70500000000068,8809733.74531592,13.7491342065783,602479.33669265
5.70570000000068,8799054.35609632,13.7151978917993,602040.553940461
5.70640000000068,8788387.91264394,13.6813699518765,601602.031161365
5.70710000000068,8777734.39926594,13.6476499834235,601163.768293837
5.70780000000068,8767093.80028849,13.6140375847411,600725.765276195
5.70850000000068,8756466.10005676,13.5805323558098,600288.022046591
5.70920000000068,8745851.28293491,13.5471338982817,599850.538543019
5.70990000000068,8735249.33330605,13.5138418154734,599413.31470331
5.71060000000068,8724660.2355722,13.4806557123579,598976.350465137
5.71130000000068,8714083.97415432,13.4475751955571,598539.64576601
5.71200000000068,8703520.53349222,13.4145998733343,598103.200543283
5.71270000000068,8692969.89804458,13.3817293555867,597667.014734149
5.71340000000068,8682432.05228894,13.3489632538378,597231.088275643
5.71410000000068,8671906.98072164,13.31630118123,596795.42110464
5.71480000000068,8661394.66785779,13.2837427525173,596360.01315786
5.71550000000068,8650895.09823131,13.2512875840577,595924.864371864
5.71620000000068,8640408.25639484,13.2189352938059,595489.974683056
5.71690000000068,8629934.12691975,13.1866855013063,595055.344027684
5.71760000000068,8619472.69439613,13.1545378276854,594620.972341838
5.71830000000068,8609023.9434327,13.1224918956445,594186.859561455
5.71900000000068,8598587.8586569,13.0905473294529,593753.005622315
5.71970000000068,8588164.42471476,13.0587037549404,593319.410460042
5.72040000000068,8577753.62627092,13.0269607994902,592886.074010109
5.72110000000068,8567355.44800864,12.9953180920321,592452.996207831
5.72180000000068,8556969.87462972,12.963775263035,592020.17698837
5.72250000000068,8546596.89085451,12.9323319445002,591587.616286738
5.72320000000068,8536236.48142188,12.9009877699544,591155.314037789
5.72390000000068,8525888.6310892,12.8697423744426,590723.270176227
5.72460000000068,8515553.32463232,12.8385953945212,590291.484636606
5.72530000000068,8505230.54684554,12.8075464682513,589859.957353324
5.72600000000068,8494920.28254158,12.7765952351916,589428.68826063
5.72670000000068,8484622.5165516,12.7457413363917,588997.677292621
5.72740000000068,8474337.2337251,12.7149844143855,588566.924383246
5.72810000000068,8464064.41893,12.684324113184,588136.429466301
5.72880000000068,8453804.05705251,12.653760078269,587706.192475432
5.72950000000068,8443556.13299719,12.6232919565864,587276.213344139
5.73020000000068,8433320.6316869,12.5929193965392,586846.492005769
5.73090000000068,8423097.53806275,12.5626420479812,586417.028393524
5.73160000000068,8412886.83708414,12.5324595622104,585987.822440455
5.73230000000068,8402688.51372866,12.5023715919622,585558.874079466
5.73300000000068,8392502.55299214,12.4723777914032,585130.183243315
5.73370000000068,8382328.93988859,12.4424778161245,584701.74986461
5.73440000000068,8372167.65945017,12.4126713231353,584273.573875817
5.73510000000068,8362018.69672721,12.3829579708565,583845.655209251
5.73580000000068,8351882.03678814,12.3533374191143,583417.993797085
5.73650000000068,8341757.6647195,12.3238093291338,582990.589571343
5.73720000000068,8331645.56562589,12.2943733635327,582563.442463906
5.73790000000068,8321545.72462998,12.265029186315,582136.552406512
5.73860000000068,8311458.12687249,12.2357764628648,581709.91933075
5.73930000000068,8301382.75751211,12.2066148599398,581283.54316807
5.74000000000068,8291319.60172555,12.1775440456656,580857.423849776
5.74070000000068,8281268.64470749,12.1485636895288,580431.561307029
5.74140000000068,8271229.87167053,12.1196734623717,580005.955470847
5.74210000000068,8261203.26784522,12.0908730363854,579580.606272107
5.74280000000068,8251188.81848001,12.0621620851043,579155.513641543
5.74350000000068,8241186.5088412,12.0335402833996,578730.677509748
5.74420000000068,8231196.324213,12.0050073074736,578306.097807172
5.74490000000068,8221218.24989742,11.9765628348535,577881.774464128
5.74560000000068,8211252.2712143,11.9482065443856,577457.707410784
5.74630000000068,8201298.37350127,11.9199381162293,577033.896577171
5.74700000000068,8191356.54211373,11.891757231851,576610.341893179
5.74770000000068,8181426.76242484,11.8636635740184,576187.04328856
5.74840000000068,8171509.01982548,11.8356568267948,575764.000692926
5.74910000000068,8161603.29972425,11.807736675533,575341.21403575
5.74980000000068,8151709.58754744,11.7799028068696,574918.683246368
5.75050000000068,8141827.86873898,11.7521549087191,574496.408253977
5.75120000000068,8131958.12876047,11.7244926702685,574074.388987637
5.75190000000068,8122100.35309111,11.6969157819714,573652.625376273
5.75260000000068,8112254.52722773,11.6694239355422,573231.11734867
5.75330000000069,8102420.63668471,11.6420168239505,572809.864833479
5.75400000000069,8092598.66699402,11.6146941414156,572388.867759214
5.75470000000069,8082788.60370513,11.5874555834009,571968.126054253
5.75540000000069,8072990.43238506,11.5603008466081,571547.639646841
5.75610000000069,8063204.13861831,11.5332296289718,571127.408465086
5.75680000000069,8053429.70800685,11.506241629654,570707.432436962
5.75750000000069,8043667.12617011,11.4793365490387,570287.71149031
5.75820000000069,8033916.37874494,11.4525140887262,569868.245552836
5.75890000000069,8024177.45138562,11.4257739515278,569449.034552113
5.75960000000069,8014450.3297638,11.3991158414603,569030.078415582
5.76030000000069,8004734.99956852,11.3725394637408,568611.37707055
5.76100000000069,7995031.44650613,11.3460445247811,568192.930444193
5.76170000000069,7985339.65630035,11.3196307321826,567774.738463554
5.76240000000069,7975659.61469217,11.2932977947308,567356.801055546
5.76310000000069,7965991.30743989,11.2670454223899,566939.118146949
5.76380000000069,7956334.72031904,11.2408733262982,566521.689664413
5.76450000000069,7946689.83912244,11.2147812187618,566104.515534458
5.76520000000069,7937056.64966009,11.1887688132506,565687.595683473
5.76590000000069,7927435.1377592,11.1628358243919,565270.93003772
5.76660000000069,7917825.28926417,11.1369819679664,564854.518523328
5.76730000000069,7908227.09003656,11.1112069609021,564438.361066299
5.76800000000069,7898640.52595505,11.0855105212699,564022.457592506
5.76870000000069,7889065.58291545,11.0598923682779,563606.808027694
5.76940000000069,7879502.24683067,11.034352222267,563191.41229748
5.77010000000069,7869950.50363068,11.0088898047054,562776.270327354
5.77080000000069,7860410.33926253,10.9835048381837,562361.382042678
5.77150000000069,7850881.73969027,10.9581970464099,561946.747368686
5.77220000000069,7841364.690895,10.9329661542045,561532.366230489
5.77290000000069,7831859.17887479,10.9078118874956,561118.23855307
5.77360000000069,7822365.18964468,10.882733973314,560704.364261284
5.77430000000069,7812882.70923668,10.857732139788,560290.743279865
5.77500000000069,7803411.72369972,10.8328061161389,559877.375533418
5.77570000000069,7793952.21909965,10.807955632676,559464.260946426
5.77640000000069,7784504.18151919,10.7831804207919,559051.399443247
5.77710000000069,7775067.59705794,10.7584802129574,558638.790948114
5.77780000000069,7765642.45183237,10.7338547427172,558226.435385138
5.77850000000069,7756228.73197574,10.7093037446847,557814.332678305
5.77920000000069,7746826.42363816,10.6848269545374,557402.48275148
5.77990000000069,7737435.51298649,10.6604241090125,556990.885528403
5.78060000000069,7728055.98620439,10.6360949459016,556579.540932693
5.78130000000069,7718687.82949224,10.6118392040469,556168.448887849
5.78200000000069,7709331.02906718,10.5876566233355,555757.609317245
5.78270000000069,7699985.57116301,10.5635469446959,555347.022144137
5.78340000000069,7690651.44203027,10.5395099100924,554936.687291657
5.78410000000069,7681328.62793612,10.5155452625213,554526.60468282
5.78480000000069,7672017.1151644,10.491652746006,554116.774240517
5.78550000000069,7662716.89001557,10.4678321055922,553707.195887523
5.78620000000069,7653427.93880667,10.4440830873441,553297.869546491
5.78690000000069,7644150.24787135,10.4204054383394,552888.795139956
5.78760000000069,7634883.80355983,10.3967989066648,552479.972590334
5.78830000000069,7625628.59223886,10.3732632414119,552071.401819921
5.78900000000069,7616384.60029173,10.3497981926725,551663.082750899
5.78970000000069,7607151.81411821,10.3264035115344,551255.015305327
5.79040000000069,7597930.2201346,10.3030789500767,550847.199405151
5.79110000000069,7588719.80477361,10.279824261366,550439.634972198
5.79180000000069,7579520.55448444,10.2566391994512,550032.321928178
5.79250000000069,7570332.4557327,10.2335235193604,549625.260194685
5.79320000000069,7561155.4950004,10.2104769770952,549218.449693197
5.79390000000069,7551989.65878595,10.1874993296276,548811.890345077
5.79460000000069,7542834.93360412,10.1645903348952,548405.582071571
5.79530000000069,7533691.30598601,10.141749751797,547999.524793811
5.79600000000069,7524558.76247907,10.1189773401891,547593.718432815
5.79670000000069,7515437.28964705,10.0962728608808,547188.162909485
5.79740000000069,7506326.87406998,10.0736360756303,546782.85814461
5.79810000000069,7497227.50234416,10.0510667471403,546377.804058865
5.79880000000069,7488139.16108214,10.0285646390543,545973.000572812
5.79950000000069,7479061.8369127,10.0061295159522,545568.4476069
5.80020000000069,7469995.51648083,9.98376114334615,545164.145081464
5.80090000000069,7460940.18644769,9.96145928767667,544760.092916729
5.8016000000007,7451895.83349063,9.93922371630853,544356.291032805
5.8023000000007,7442862.44430313,9.91705419752665,543952.739349693
5.8030000000007,7433840.00559483,9.89495050053215,543549.437787281
5.8037000000007,7424828.50409144,9.87291239543832,543146.386265346
5.8044000000007,7415827.9265348,9.85093965326664,542743.584703556
5.8051000000007,7406838.25968279,9.82903204594283,542341.033021466
5.8058000000007,7397859.49030936,9.8071893462929,541938.731138524
5.8065000000007,7388891.60520448,9.78541132803923,541536.678974064
5.8072000000007,7379934.59117414,9.76369776579666,541134.876447316
5.8079000000007,7370988.43504033,9.74204843506861,540733.323477396
5.8086000000007,7362053.123641,9.7204631122432,540332.019983314
5.8093000000007,7353128.64383007,9.69894157458941,539930.965883971
5.8100000000007,7344214.98247737,9.67748360025325,539530.161098159
5.8107000000007,7335312.12646867,9.65608896825394,539129.605544564
5.8114000000007,7326420.06270562,9.63475745848012,538729.299141763
5.8121000000007,7317538.77810577,9.61348885168604,538329.241808227
5.8128000000007,7308668.25960251,9.59228292948788,537929.433462318
5.8135000000007,7299808.49414506,9.5711394743599,537529.874022294
5.8142000000007,7290959.46869849,9.55005826963081,537130.563406306
5.8149000000007,7282121.17024364,9.52903909948001,536731.501532399
5.8156000000007,7273293.58577715,9.5080817489339,536332.688318512
5.8163000000007,7264476.70231141,9.48718600386226,535934.123682479
5.8170000000007,7255670.50687457,9.46635165097452,535535.807542031
5.8177000000007,7246874.98651048,9.44557847781618,535137.739814791
5.8184000000007,7238090.12827872,9.42486627276516,534739.920418281
5.8191000000007,7229315.91925454,9.40421482502821,534342.349269916
5.8198000000007,7220552.34652886,9.38362392463732,533945.02628701
